text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i have chose for myself that makes me feel amazing,1,joy,Pinili ko para sa aking sarili ang bagay na nagpapasaya sa akin.,-0.26445209980010986,100.0
i become aware that i m feeling impatient and thinking things are not going fast enough i can choose to change my thinking and remind myself that god s timing is perfect,3,anger,Napagtanto ko na nagiging mapagbiro na ako at iniisip na hindi sapat na mabilis ang mga bagay. Maaari akong pumili na baguhin ang aking pag-iisip at paalalahanan ang aking sarili na perpekto ang panahon ng Diyos.,-0.2790405750274658,100.0
im spending every day waiting to hear from you and feeling like an idiot for caring,2,love,Gumagastos ako ng bawat araw na naghihintay na marinig mula sa iyo at nararamdaman na parang tanga dahil nag-aalala ako.,-0.33589601516723633,100.0
i ended up feeling really proud of the final product,1,joy,Naging lubos akong mapagmamalaki sa huling produkto.,-0.2964276969432831,100.0
i cry at the feeling of the suffering of mankind as i have to let go and let the pain flow,0,sadness,Umiiyak ako sa damdamin ng pagdurusa ng sangkatauhan habang kailangan kong bitawan at hayaan ang sakit na dumaloy.,-0.2672199606895447,100.0
when my grandmother came to stay with us permanently as she is a very difficult person to stay with and when she started telling false stories about us to other people,3,anger,Nang dumating ang aking lola upang manirahan sa amin nang permanente dahil siya ay mahirap pakasama at nang magsimula siyang magkwento ng mga kasinungalingan tungkol sa amin sa iba.,-0.3434644043445587,100.0
i discovered this song called bring me flowers by hope and as beautiful as it is i cant help to feel melancholy whenever i listen to it,0,sadness,"Natuklasan ko itong kanta na ""Bring Me Flowers"" ni Hope at kahit gaano kaganda ito, hindi ko mapigilang maramdaman ang kalungkutan tuwing nakikinig ako.",-0.26858794689178467,100.0
i feel insecure around people who i marvel at people who humble me,4,fear,Nararamdaman kong hindi ako komportable sa mga taong aking hinahangaan at ang mga taong nagpapababa sa akin.,-0.2745710015296936,100.0
i just take control and baby when you kiss my lips and when you kiss my thighs you got me think of the perfect sh t and it always feel so tender and mild when you got your love in between mines,2,love,"Ako lang ang kukuha ng kontrol at baby, kapag hinalikan mo ang aking mga labi at mga hita, ikaw ang nagpapaisip sa akin ng perpektong bagay at lagi itong pakiramdam na napaka-malambot at banayad kapag ikaw ay may pag-ibig sa pagitan ng akin.",-0.34329289197921753,100.0
im feeling so devastated by losing something that others may see as trivial my god takes on that weight as if it was his own,0,sadness,"Napakasakit ng pakiramdam ko dahil nawala ang isang bagay na maaaring itinuturing na walang halaga ng iba, ngunit ang Diyos ko ay tinatanggap ang bigat nito parang sarili niyang pasanin.",-0.2585093379020691,100.0
i feel humiliated to introduce you to my colleagues as my wife,0,sadness,Nahihiya akong ipakilala ka sa aking mga kasamahan bilang aking asawa.,-0.32019615173339844,100.0
ive been hearing about too many things happening back i singapore and it gets me feeling irritated and depressed about not being able to be there,3,anger,Naririnig ko ang maraming nangyayari sa Singapore at ito ay nagpapasakit at nagpapa-depress sa akin dahil hindi ako makakapagpunta roon.,-0.2681228518486023,100.0
im just feeling very delicate today,2,love,Napaka-delikado lang ng pakiramdam ko ngayon.,-0.3054814636707306,100.0
i feel pleased too that i am supporting people with small businesses who work from home buying gifts that have been made with care and talent,1,joy,Masaya rin ako na nakakatulong ako sa mga taong may maliit na negosyo na nagtatrabaho mula sa bahay sa pamamagitan ng pagbili ng mga regalo na ginawa nang may pagmamahal at talento.,-0.2644153833389282,100.0
i learned about taking a dip in the dating pool its that in relationships its always better to feel surprised than disappointed,4,fear,"Natutunan kong tungkol sa paglangoy sa pool ng pag-ibig, na sa mga relasyon, mas mabuti pang magulat kaysa ma-disappoint.",-0.30795198678970337,100.0
i am still trying to find my footing and after three years in i feel just as shaky as ever,4,fear,"Patuloy pa rin akong naghahanap ng aking kapantay at matapos ang tatlong taon, nararamdaman ko pa rin ang pagkakatimbang.",-0.28717416524887085,100.0
i don t want to feel frustrated about this anymore,3,anger,Ayaw ko nang makaramdam ng pagkabigo tungkol dito.,-0.27558645606040955,100.0
i feel like i was abused raped defiled,0,sadness,"Nararamdaman kong nilinlang, binastos, at sinaktan.",-0.24263297021389008,100.0
i feel so remorseful for doing this to him,0,sadness,Napakasakit ng pakiramdam ko dahil ginawa ko ito sa kanya.,-0.3099028468132019,100.0
i feel very helpless if i do not have any goal to reach nothing to achieve,4,fear,"Napakaraming kawalan ng saysay at pag-asa kapag wala akong layunin na abutin, wala akong maiaambag.",-0.2853469252586365,100.0
on the way down a ski slope which was difficult and steep,4,fear,habang bumababa sa isang mahirap at matarik na ski slope,-0.30128392577171326,100.0
i started feeling a bit homesick with the mention of mulligans name,0,sadness,Nagsimulang ma-miss ko ang tahanan nang banggitin ang pangalan ni Mulligan.,-0.3378564715385437,100.0
i could at least count it i didnt feel as frantic while the group followed the bird as it moved north through the trees,4,fear,"Maaari ko sana itong bilangin, hindi ko naramdaman ang pagkabalisa habang sinusundan ng grupo ang ibon habang ito'y lumilipad pakanluran sa mga puno.",-0.2211134284734726,100.0
i am feeling rather vain today because my hair looks good and so i have decided to do an entire post about beauty products,0,sadness,Nararamdaman kong medyo mapagmataas ngayon dahil maganda ang aking buhok kaya nagpasya akong gumawa ng buong post tungkol sa mga produkto ng kagandahan.,-0.3168841004371643,100.0
i feel like life gave me a plenty of changes to shine and i pissed all over each and every one of them,3,anger,"Parang binigay ng buhay sa akin ang maraming pagkakataon para mag-shine, pero pinag-iwanan ko lahat.",-0.3833707273006439,100.0
i cant get traction and start feeling tortured by time as my friend denise puts it,4,fear,"Hindi ako makakuha ng momentum at nagsisimula nang makaramdam ng pagdurusa dahil sa oras, gaya ng sinasabi ni Denise, aking kaibigan.",-0.236121267080307,100.0
im feeling very grumpy this week but its not just my annual outbreak of ptpt pre te pouhere tension there has surely been a great deal to be grumpy about this week,3,anger,"Masama ang pakiramdam ko ngayong linggo, pero hindi lang ito ang aking taunang pagsabog ng PTPT pre-te pouhere tension. Mayroong maraming dahilan upang maging magrumpy ngayong linggo.",-0.26827192306518555,100.0
im not mistaken all the thai business leaders at the dinner feel ashamed about the setbacks that have held thailand back from its full potential,0,sadness,"Hindi ako nagkakamali, lahat ng Thai business leaders sa hapunan ay nakaramdam ng hiya dahil sa mga pagkatalo na pumigil sa Thailand na makamit ang buong potensyal nito.",-0.28564465045928955,100.0
i even feel valuable as a person,1,joy,Nararamdaman ko rin ang aking halaga bilang isang tao.,-0.2743035554885864,100.0
i looked back at her feeling myself desperately curious,4,fear,"Tumingin ako pabalik sa kanya, nararamdaman ang aking matinding pag-uugnay.",-0.2773016393184662,100.0
i feel completely unsure of any boundaries or normalcy,4,fear,Hindi ako sigurado kung saan nagsisimula at nagtatapos ang mga hangganan o kung ano ang normal.,-0.2825492024421692,100.0
i know many of my readers are also non make up wearers and i know we sometimes feel a longing to at least do something to touch ourselves up,2,love,Alam kong marami sa aking mga mambabasa ay hindi rin gumagamit ng make-up at alam kong minsan nadarama natin ang pagnanais na kahit papaano ay magpaganda o mag-ayos sa ating sarili.,-0.3410976529121399,100.0
when i couldnt find my dog which was missing,0,sadness,Nang hindi ko mahanap ang aking aso na nawawala.,-0.34770894050598145,100.0
i tend to be a little more relaxed with our days im forced to be a bit more flexible with toddlers but a lot of days im left feeling frustrated that i didnt get more done,3,anger,"Madalas akong maging mas komportable sa ating araw, napipilitan akong maging mas maluwag dahil sa mga bata, ngunit marami akong araw na nararamdaman ang pagkabigo dahil hindi ko nagawa ang mas marami.",-0.2797688841819763,100.0
i feel somehow regretful,0,sadness,Nararamdaman kong may kaunting pagsisisi.,-0.24971669912338257,100.0
i feel privileged and honored to be able to represent my college in such a prestigious event,1,joy,Nararamdaman kong lubos ang karangalan at pribilehiyo na makatanggap ng pagkilala at maibigay ang representasyon ng aking kolehiyo sa isang ganitong prestihiyosong okasyon.,-0.3153616487979889,100.0
i wonder if he feels like i dont care about him when i stop caring about me,2,love,Nagtataka ako kung nararamdaman niya na hindi ko siya pinapansin kapag tumigil na akong mag-alaga sa sarili ko.,-0.2827821373939514,100.0
im just feeling sort of lame and lonely,0,sadness,Parang medyo mahina at nag-iisa lang ako ngayon.,-0.35372239351272583,100.0
i cant help but feel a bi jealous of their professional organization good support system and comfortable living situation,3,anger,"Hindi ko mapigilan ang pakiramdam na medyo mainggit sa kanilang maayos na organisasyon sa propesyon, mabuting sistema ng suporta, at komportableng pamumuhay.",-0.2951243221759796,100.0
i feel very apprehensive to adopt labels and to even identify myself as queer it seems that im still quite unclear on that subject and it keeps me feeling separate from the queer community like joel,4,fear,Nararamdaman kong lubhang kinakabahan na tanggapin ang mga label at kahit na tukuyin ang aking sarili bilang queer. Parang hindi pa ako lubos na malinaw tungkol doon at ito'y nagpaparamdam sa akin na hiwalay sa komunidad ng queer gaya ni Joel.,-0.2840404212474823,100.0
i came away feeling a bit sympathetic for her because i don t think she had a chance to do anything besides what she is doing,2,love,Umalis ako na may kaunting awa sa kanya dahil hindi ko akalaing may pagkakataon siyang gawin ang iba kundi ang ginagawa niya ngayon.,-0.31429213285446167,100.0
i smiled to myself musing probably feeling superior just as i felt somehow superior to all these fresh scrubbed college folks off to slum among the huddled masses,1,joy,"Ngumiti ako sa aking sarili habang iniisip, marahil nadarama ang aking pagiging mas mataas, gaya ng nararamdaman ko sa aking pagiging mas mahusay kaysa sa lahat ng mga bagong linis na mga estudyante na pupunta sa mga mahihirap na lugar upang makihalubilo sa mga nagtitipon-tipon na masa.",-0.25250282883644104,100.0
i have to admit i am afraid that i cannot do that one thing that can make you feel contented,1,joy,"Kailangan kong aminin, natatakot akong hindi ko kayang gawin ang isang bagay na magpapasaya sa iyo.",-0.2714523375034332,100.0
i feel privileged to have read this work as it fulfilled everything i want out of a book,1,joy,Nararamdaman kong isang karangalan na nabasa ko ang akdang ito dahil natupad nito ang lahat ng aking inaasahan mula sa isang libro.,-0.31675249338150024,100.0
i feel privileged to call them my cousins,1,joy,Nararamdaman kong pinagpala na tawagin silang aking mga pinsan.,-0.24331234395503998,100.0
i feel like im name dropping but its just that i am so thrilled at how many beautiful and talented people there are in this world and how many of them seemed to have congregated in rhinebeck this weekend,1,joy,Parang nag-name drop ako pero sobrang saya ko lang sa dami ng magaganda at may talento sa mundo at tila nagtitipon sila sa Rhinebeck ngayong weekend.,-0.31187939643859863,100.0
i get angry at myself when i feel bitter,3,anger,Nagagalit ako sa sarili ko kapag nararamdaman kong mapait.,-0.32405388355255127,100.0
i feel that more people ought to use percolated as a synonym for horny,2,love,"Nararamdaman kong dapat gamitin ng mas maraming tao ang ""percolated"" bilang salitang pamalit sa ""horny.""",-0.29765066504478455,100.0
i feel incredibly nervous about it,4,fear,Napakakaba ko talaga tungkol dito.,-0.3022175133228302,100.0
i still feel i have a very long way to go before i can call myself a joyful homemaker,1,joy,Nararamdaman ko pa rin na malayo pa ako bago ko masasabing isang masayang tahanan.,-0.22100165486335754,100.0
i just got back from our monthly quilt meeting and i am feeling inspired,1,joy,Kanina lang ako bumalik mula sa aming buwanang pulong ng pagtahi ng kumot at nararamdaman kong inspirasyon.,-0.3151191473007202,100.0
i feel like i should be ecstatic and i just want to cry all the time,1,joy,Parang dapat akong masaya at sobra akong gustong umiyak lagi.,-0.3173205852508545,100.0
i started to feel cold,3,anger,Nagsimulang akong maramdaman ang lamig.,-0.30495211482048035,100.0
i feel helpless and lacking right at this moment all i want to do is go to edmonton and then wainwright and look after david,0,sadness,"Nararamdaman kong walang magawa at kulang ako ngayon, ang gusto ko lang ay pumunta sa Edmonton at saka Wainwright para alagaan si David.",-0.3124291002750397,100.0
i suspect this is a big reason why so many on screen interactions feel so fake,0,sadness,"Akala ko, isa itong malaking dahilan kung bakit marami sa mga pakikipag-ugnayan sa screen ay parang pekeng-peke.",-0.2967000901699066,100.0
i feel the weight of emotional issues much more now,0,sadness,Nararamdaman ko ngayon ang bigat ng mga emosyonal na problema.,-0.27698588371276855,100.0
i don t really feel attracted to people who are cool and normal,1,joy,Hindi ako tunay na naaakit sa mga taong cool at normal.,-0.28030818700790405,100.0
i was feeling strong and dodging international distance runners,1,joy,Nararamdaman kong malakas at iniwasan ang mga international na distansya runner.,-0.2762470245361328,100.0
i feel that they will hire billy over sasha because they will not have to pay billy to play catch up on the work that he missed,0,sadness,Nararamdaman kong pipiliin nila si Billy kaysa kay Sasha dahil hindi nila kailangang bayaran si Billy para makasabay sa mga trabahong kanyang na-miss.,-0.28926318883895874,100.0
i didn t feel excited playing it that s how i d know it was time to get rid of the high heels and call it a day,1,joy,"Hindi ako nakaramdam ng kilig habang naglalaro, kaya alam kong oras na para tanggalin ang mga high heels at matapos na ang araw.",-0.319402813911438,100.0
i completed this card a while ago but im not feeling it and was very reluctant to post,4,fear,Tapos ko na itong card kanina pero hindi ko nararamdaman at ayaw kong i-post.,-0.31648963689804077,100.0
i have noticed my body has not been to happy when i eat red meat and last week i was feeling lethargic and a little seedy nothing i put in seem,0,sadness,"Napansin ko na hindi masaya ang aking katawan kapag kumakain ako ng pulang karne at noong nakaraang linggo ay naramdaman kong pagod at medyo hindi maganda ang pakiramdam, parang wala akong maibigay na lunas.",-0.2852306365966797,100.0
i feel the sting of the words as a dull ache and heavy tear ducts not for my miserable highschool life or for having always been the target,0,sadness,"Nararamdaman ko ang hapdi ng mga salita bilang isang malabo at matinding sakit at mabigat na mga luha, hindi dahil sa aking mapait na buhay sa kolehiyo o dahil lagi akong target.",-0.31054753065109253,100.0
i feel like ive been to submissive and let too many people just walk over me,0,sadness,Nararamdaman kong labis akong naging pasakop at pinapabayaan kong basta-basta akong lamunin ng iba.,-0.2737378180027008,100.0
i feel horrible and i would prefer to extend my deepest sorrow rel bookmark permanenter link zum eintrag,0,sadness,Nararamdaman kong lubhang masama at gustung-gusto kong ipahayag ang aking pinakamalalim na pakikiramay.,-0.2864120602607727,100.0
i dont know what mediation means to everyone else but to me this process only has value if i freely express how i feel and as this will inevitably leave me feeling vulnerable and exposed the longer the delay the more i can feel anxiety building,4,fear,"Hindi ko alam kung ano ang ibig sabihin ng mediasyon para sa iba, pero para sa akin, may halaga lamang itong proseso kung malayang maipahahayag ko ang aking nararamdaman, at dahil ito ay magdudulot ng aking pagiging mahina at nakalantad, mas lalong tataas ang aking pangamba habang tumatagal ang pagkaantala.",-0.32035109400749207,100.0
i feel like ive shaken off some of the funk thats been floating around me for the last bit,4,fear,Parang nawala na ang ilan sa mga kalungkutan na nakapaligid sa akin kamakailan.,-0.2981407642364502,100.0
i feel more like damaged goods than ever because i burned out prematurely,0,sadness,Mas parang sira na ang kalidad ko kaysa dati dahil sa maagang pagod ko.,-0.23379464447498322,100.0
i cant talk to anyone about how i feel because i feel like im just a burden to them and with all of their problems they dont need to be dealing with mine as well,1,joy,"Hindi ko kayang kausapin ang kahit sino tungkol sa nararamdaman ko dahil parang pasanin lang ako sa kanila at dahil sa kanilang mga problema, hindi nila kailangan pang harapin ang akin din.",-0.273121178150177,100.0
i feel like they hated me since then,3,anger,Parang iniinggit nila ako simula noon.,-0.34396710991859436,100.0
i feel that casual fridays are essential to companies that can manage to work it in to their mantra,1,joy,Nararamdaman kong mahalaga ang Casual Fridays para sa mga kompanya na kayang isama ito sa kanilang misyon.,-0.2505563497543335,100.0
i feel enthralled by the lyrics and the rhythm,4,fear,Napapaibig ako sa mga letra at sa ritmo.,-0.3164759576320648,100.0
i feel this perverse pleasure in knowing how were so much the opposite of everything youre supposed to do,0,sadness,Nararamdaman kong kakaibang kasiyahan sa pag-alam na tayo ay napakalayo sa lahat ng dapat mong gawin.,-0.23052772879600525,100.0
im inclined to think his feeling disturbed is at least partly due to the manifest problems with the tactic,0,sadness,Nahilig akong isipin na ang kanyang pagkabalisa ay hindi bababa sa bahagi ay dahil sa malinaw na problema sa taktika.,-0.23442858457565308,100.0
i was feeling groggy and just wanted to sleep but he asked me what kind of surgery i had and a multiplication question,0,sadness,Nararamdaman ko ang pagod at gusto ko lang matulog ngunit tinanong niya ako kung anong uri ng operasyon ang aking pinagdaanan at isang katanungan sa pagpaparami.,-0.2962750196456909,100.0
i am feeling stressed and more than a bit anxious,0,sadness,"Nararamdaman ko ang stress at higit pa rito, ang kaba.",-0.3046123683452606,100.0
i need to feel confident about my stroke play and when i recently injured my wrist i found the x tremus the best for helping me recover yet still play,1,joy,"Kailangan kong maging kumpiyansa sa aking paglalaro ng stroke at nang masaktan ko kamakailan ang aking pulso, natagpuan kong ang Xtremus ang pinakamahusay na tulong para sa aking paggaling ngunit patuloy pa rin akong makapaglaro.",-0.29665178060531616,100.0
i know killing myself solves nothing but the hopelessness and sadness is destroying me slowly and i feel like being selfish might be a good choice,3,anger,"Alam kong ang pagpapakamatay ay hindi mag-aayos ng kahit ano, ngunit ang kawalan ng pag-asa at kalungkutan ay unti-unting sumisira sa akin at parang ang pagiging makasarili ay isang magandang pagpipilian.",-0.25880753993988037,100.0
im feeling a little tender swollen and hot in that area today,2,love,"Nararamdaman ko ngayon na medyo malambot, namamaga, at mainit ang lugar na iyon.",-0.32098278403282166,100.0
i start to feel less exhausted the bits and pieces of life start to seem far more surmountable,0,sadness,"Nagsisimula akong makaramdam ng kaunting pag-alis ng pagod, at ang mga piraso ng buhay ay tila mas madaling harapin.",-0.2579944133758545,100.0
i may feel that way but the fact that stories created by adults that are meant for children contain messages that are not so innocent really makes me wonder who exactly is more mature,1,joy,"Maaaring ganito ang aking nararamdaman, ngunit ang katotohanang ang mga kwentong ginawa ng mga matanda para sa mga bata ay naglalaman ng mga mensahe na hindi gaanong inosente ay talagang nagpapaisip sa akin kung sino talaga ang mas matanda.",-0.334636926651001,100.0
im not a huge fan but one of my best friends in high school loved her and so many of brittneys songs remind me of a time i actually had friends so i listen to not feel so alone,0,sadness,"Hindi ako isang malaking tagahanga, pero isa sa aking pinakamahusay na kaibigan noong high school ay umibig sa kanya at napakaraming kanta ni Britney ang nagpapaalala sa akin ng panahon na may tunay akong mga kaibigan kaya nakikinig ako upang hindi maramdaman ang pag-iisa.",-0.26032784581184387,100.0
i didn t feel an aching inside,0,sadness,Hindi ko naramdaman ang sakit sa loob.,-0.3093833923339844,100.0
i feel amped and im inspired,1,joy,Nararamdaman kong sobrang excited at inspirasyon ko.,-0.2846100926399231,100.0
im feeling thankful for books york peppermint patties finding a roommate this year who has become a very dear friend of mine blake,1,joy,"Masaya ako dahil sa mga libro, York peppermint patties, sa paghahanap ng isang roommate ngayong taon na naging malapit kong kaibigan, si Blake.",-0.33962583541870117,100.0
i wasnt going to make this about what i cant eat and feel like i was suffering or giving anything up i was going to make this about what i was going to gain and what i could eat,0,sadness,"Hindi ko sana gagawin itong tungkol sa mga hindi ko makakain at parang pinagdurusa o nagbibigay ng anumang bagay, gagawin ko itong tungkol sa mga makukuha ko at kung ano ang makakain ko.",-0.27841654419898987,100.0
i am so tired of feeling sorry for myself,0,sadness,Napagod na akong maawa sa sarili ko.,-0.34732091426849365,100.0
i was going through a painful breakup and went looking for anything that would make me feel less anguished,0,sadness,Naghihirap ako sa isang masakit na paghihiwalay at naghahanap ako ng kahit ano upang maibsan ang aking sakit.,-0.2876468300819397,100.0
i feel slightly snobbish,3,anger,Nararamdaman kong medyo mayabang.,-0.2833162546157837,100.0
i was aware of feeling so surprised so disappointed i don t think i ever really thought i d have to have a c section,4,fear,"Alam kong sobrang nagulat at nabigo ako, hindi ko akalaing kailangan kong mag-cesarean.",-0.3132516145706177,100.0
i liked boys and didnt feel inhibited by them,0,sadness,Gustung-gusto ko ang mga lalaki at hindi ako nahihiya sa kanila.,-0.3131428360939026,100.0
i like to think i can handle a lot but when i feel like my cup runneth over i get irritable,3,anger,"Gusto kong isipin na kaya kong harapin ang maraming bagay, pero kapag nararamdaman kong puno na ang aking kaldero, nagiging maselan ako.",-0.3092801868915558,100.0
i feel more relaxed improvising in front of a group of other dancers as opposed to myself,1,joy,Mas nakakarelaks para sa akin ang pag-improvise harapan ng ibang mananayaw kaysa mag-isa.,-0.34995418787002563,100.0
i love how comforted i feel when im around hunters sweet family,2,love,Mahal ko ang pakiramdam ng kapayapaan na nararamdaman ko kapag nasa paligid ng matamis na pamilya ng mga mangangaso.,-0.25249820947647095,100.0
im feeling this longing for this endless love that maybe we could have if we let ourselves,2,love,Nararamdaman ko ang pagnanasa para sa walang hanggang pag-ibig na baka makuha natin kung hahayaan natin ang ating mga sarili.,-0.2533060610294342,100.0
i told omangy that i was feeling violent and i wasnt in a good mood,3,anger,Sinabi ko kay Omangy na nararamdaman kong agresibo at hindi ako nasa magandang kalooban.,-0.27684858441352844,100.0
i wasnt feeling all that hot and i was moving well,2,love,Hindi ako gaanong maganda ang pakiramdam at gumagalaw naman ako nang maayos.,-0.2743568420410156,100.0
i cant help feeling agitated about,4,fear,Hindi ko mapigilang makaramdam ng pag-aalala tungkol sa,-0.2995452284812927,100.0
i find myself to pick a draw i somehow have the feeling that heung min son has something special in store for us,1,joy,"Nakikita kong pipiliin kong mag-draw, may kakaibang pakiramdam akong may espesyal na inihanda ni Heung Min Son para sa atin.",-0.37560248374938965,100.0
ive had a few moments the past couple of days were i feel so restless like i need to be moving around constantly,4,fear,"May ilang sandali sa nakalipas na ilang araw na nararamdaman kong sobrang hindi mapakali, parang kailangan kong palagiang gumagalaw.",-0.320245623588562,100.0
i didn t want to feel the disappointment that i was sure to come by getting no more traffic and recognition than before,1,joy,Ayaw kong maramdaman ang pagkabigo na tiyak na darating kung hindi ako makakakuha ng higit pang trapiko at pagkilala kaysa dati.,-0.24564813077449799,100.0
i am close to her i get this complete fuzzy loved feeling grew so fond of,2,love,"Malapit ako sa kanya, nararamdaman kong ganito kalakas ang pagmamahal ko, lalong lumaki ang pagmamahal ko sa kanya.",-0.3100525140762329,100.0
i am not a good cook mind u i feel contented everytime i got to prepare simple and humble dishes that can be eaten by all,1,joy,"Hindi ako magaling magluto, tandaan mo, pero nakakatuwa ako tuwing nakakapagluto ng simpleng at mapagkumbabang pagkain na kayang kainin ng lahat.",-0.2865331172943115,100.0
i truly feel terrific,1,joy,Tunay akong nakakaramdam ng kahanga-hanga.,-0.2766154110431671,100.0
ive known that this person has been miserable for years im still feeling pretty shaken,4,fear,"Alam kong matagal nang nalulumbay ang taong ito, at ako'y nananatiling nababalisa.",-0.30284398794174194,100.0
i feel we re seeing now is a clash between those who are very alarmed at the changes in our planet and those who are rather laconic about the whole thing,4,fear,Nararamdaman ko na ang ating nakikita ngayon ay isang tunggalian sa pagitan ng mga lubos na nababahala sa mga pagbabago sa ating planeta at ng mga medyo tahimik o walang pakialam tungkol dito.,-0.30622386932373047,100.0
i know i dont live in new york anymore but i feel so outraged that this could happen in my city,3,anger,"Alam kong hindi na ako nakatira sa New York, pero sobrang galit ako na nangyari ito sa aking lungsod.",-0.2857869863510132,100.0
i feel like until my brother is completely fine i wont be able to move on with a job or anything,1,joy,Parang hindi ako makakapag-move on sa trabaho o anumang bagay hangga't hindi pa ganap na maayos ang kapatid ko.,-0.33281373977661133,100.0
i feel cranky already,3,anger,Na-iinis na ako.,-0.15717077255249023,100.0
i can t help but feel petrified of the future is she ever going to get better,4,fear,"Hindi ko mapigilan ang matakot sa hinaharap, magaling kaya siya balang araw?",-0.2875511348247528,100.0
ive used before and it smells a bit floral which isnt my cup of tea however it feels lovely on and makes my face feel soft and smooth like its been polished,2,love,"Noong una kong gamitin, may banayad na amoy na bulaklak na hindi ko masyadong gusto, pero ang sarap sa pakiramdam at ginagawang malambot at makinis ang aking mukha parang pinolish.",-0.30663973093032837,100.0
i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions,4,fear,Siguro iniisip niya na bigyan lang ng pekeng pag-asa dahil ayaw niyang ipakita ang tunay niyang nararamdaman dahil natatakot siya sa reaksiyon ng babae.,-0.2624005079269409,100.0
im already feeling stressed without trying to sort that lot out,0,sadness,Na-stress na ako kahit hindi ko pa nilulutas ang lahat ng iyon.,-0.3389868438243866,100.0
i feel really greedy but i like hogging him,3,anger,Nararamdaman kong sobrang sakim pero gusto kong siya lang ang aking pag-aari.,-0.3293309211730957,100.0
i hate to interrupt you but the truth is i m feeling uncomfortable,4,fear,"Ayaw kong mag-interrupt pero totoo, hindi ako komportable.",-0.3194800019264221,100.0
i had to cut the lines to make it fit making it sound a bit rushed lets all make believe that that rushed feeling is actually a frantic feeling that was entirely deliberate shall we,4,fear,"Kinakailangang putulin ko ang mga linya para magkasya, kaya medyo mabilis ang tunog. Mag-pretend tayo na ang bilis na iyon ay talagang isang deliberate at pananabik na damdamin, sige ba?",-0.2802920937538147,100.0
i feel that a truly valuable lifestyle is available to anyone here who chooses it,1,joy,Nararamdaman kong isang tunay na may halagang pamumuhay ay maaring makuha ng sinumang piliin ito dito.,-0.2396823912858963,100.0
i try to explain how emotionally empty he can make me feel he seems amused and impatient like this is all im ever going to get,1,joy,"Sinusubukan kong ipaliwanag kung gaano niya ako pinapakiramdam na emosyonal na walang laman, tila siya'y natutuwa at nagmamadali, parang ito na lang ang aking matatanggap.",-0.25682854652404785,100.0
i feel a bit foolish now,0,sadness,Nararamdaman kong medyo bobo ngayon.,-0.23820772767066956,100.0
im not trying to sound so depressed or sad or heartbroken but feeling all shitty once in a while is just human,0,sadness,"Hindi ako nagsisikap na parang malungkot o malungkot o nasasaktan ang puso ko, pero pakiramdam na parang sira-sira minsan ay normal lang sa tao.",-0.24088697135448456,100.0
i feel and the longing i feel for is the connections i already have but have not been brave enough to complete my friendships,2,love,Nararamdaman ko ang pagnanasa para sa mga koneksyon na meron na ako ngunit hindi ko pa nagawang tapusin ang aking mga pagkakaibigan dahil sa kawalan ng tapang.,-0.24910886585712433,100.0
i did something to my back after moving my piano this week im not hercules just terribly stupid so i was feeling a bit miserable for myself this morning and then this turned up in the post,0,sadness,"Nagawa ko ang isang bagay sa likod ko matapos ilipat ang aking piyano ngayong linggo. Hindi ako si Herkules, kundi lubhang bobo kaya medyo nalulungkot ako sa aking sarili kaninang umaga at saka ito dumating sa post.",-0.24048057198524475,100.0
i feel really dumb but also have way more sympathy for people with real and life long allergies,0,sadness,Nararamdaman kong tunay na bobo pero mayroon ding mas malaking empatiya para sa mga taong may tunay at habang buhay na alerhiya.,-0.29111137986183167,100.0
i still feel energetic right now,1,joy,Parang may enerhiya pa rin ako ngayon.,-0.36664843559265137,100.0
i feel stupid img width height src http voicesfromkrypton,0,sadness,Nararamdaman kong tanga.,-0.2789636552333832,100.0
i do feel that you are a little needy because of the tone in your note to me,0,sadness,Nararamdaman ko na medyo nangangailangan ka dahil sa tono ng iyong mensahe sa akin.,-0.3408665657043457,100.0
i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance,4,fear,"Sa pangmatagalang pananaw, naniniwala akong ito ay nakakasakit kay Paulie dahil makikita mo kung gaano siya nabalisa sa resulta at sa tingin ng mga tao tungkol sa kanyang pagganap.",-0.28912490606307983,100.0
i was feeling so stressed up whenever he doesnt sleeps because i am out with my friends,0,sadness,Napapapagod ako at nabibigatan kapag hindi siya natutulog dahil nasa labas ako kasama ang mga kaibigan ko.,-0.2711009383201599,100.0
i feel slightly charmed and wishful,1,joy,Nararamdaman kong medyo nabighani at may pagnanais.,-0.24989894032478333,100.0
i remember two specific things from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away screaming and feeling distracted by the cute boy who helped me study for tests,4,fear,"Naalala ko dalawang bagay mula sa klase na iyon: ang pagkabalisa sa aking guro na paulit-ulit na itatanong ang parehong tanong sa Kastila habang tumataas ang boses hanggang sa sumagot ang biktima nang tama o tumakas na sumisigaw, at ang pagkabighani sa isang guwapong lalaki na tumulong sa akin sa pag-aaral para sa mga pagsusulit.",-0.30716294050216675,100.0
