text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i feel reluctant to share because my experiences feel incomplete especially now that my ideas are making a shift,4,fear,"Hindi ako komportable magbahagi dahil ang aking karanasan ay parang hindi pa kumpleto, lalo na ngayon na nagbabago ang aking mga ideya.",1.5250760316848755,93.8996958732605
i feel totally exhausted and over tired,0,sadness,Napapagod na ako nang husto at sobra ang pagod ko.,1.4678534269332886,94.12858629226685
i want to stop feeling so worthless,0,sadness,Gusto kong huminto sa pagpikit ng ganito kahinaan.,1.4306281805038452,94.27748727798462
i hope that by telling them ill find out more about who i am how i got to this place in time and not feel so lost and alone,0,sadness,"Sana sa pamamagitan ng pagkukuwento nila, malalaman ko pa tungkol sa aking sarili, kung paano ako napunta sa puntong ito sa kasalukuyan, at hindi na maramdaman ang pagkaligaw at pag-iisa.",1.550516963005066,93.79793214797974
i feel a bit more loving energy inside connecting with you,2,love,Nararamdaman kong may kaunting mas mainit na enerhiya ng pagmamahal sa loob ko habang nakikipag-ugnayan sa iyo.,1.5018893480300903,93.99244260787964
im feeling a little bit melancholy tonight,0,sadness,Medyo malungkot ako ngayong gabi.,1.483414888381958,94.06634044647217
i feel like it must be a popular choice to have alterations done elsewhere,1,joy,Parang sikat na sikat ang pagpapagawa ng mga pagbabago sa ibang lugar.,1.46735417842865,94.1305832862854
im feeling really shaken up today my stomach hurts ibleeditout i ran into some friends and kodi has been a complete brat,4,fear,"Napaka-gulo ng pakiramdam ko ngayon, masakit ang tiyan ko, umiiyak ako dahil nakasalubong ko ang mga kaibigan at sobrang pasaway ni Kodi.",1.4970521926879883,94.01179122924805
i feel for the natives who welcomed me and others with open arms and hearts back then and wonder how they cope,1,joy,"Nakaramdam ako ng awa para sa mga katutubo na tumanggap sa akin at sa iba nang bukas ang mga bisig at puso noon, at nagtatanong kung paano sila nakakaya.",1.477744221687317,94.08902311325073
i feel as if she isnt faithful but i dont have a reason to should approach her or just wait until i have a reason to approach her,1,joy,Nararamdaman kong hindi siya tapat ngunit wala akong dahilan upang lapitan siya o maghintay hanggang may dahilan akong lapitan siya.,1.4757611751556396,94.09695529937744
i feel so horrible that you had to go through all that just because you grew up a little earlier than your friends,0,sadness,Napakasakit isipin na pinagdaanan mo lahat ng iyon dahil lang sa mas maaga kang lumaki kaysa sa iyong mga kaibigan.,1.4620954990386963,94.15161800384521
i feel so useless to her because the help i want to give her is the kind she doesnt believe in and doesnt want,0,sadness,Nararamdaman kong wala akong silbi sa kanya dahil ang tulong na gusto kong ibigay ay hindi niya pinaniniwalaan at ayaw.,1.488850712776184,94.04459714889526
i feel so jakun that amused me for whole minutes,1,joy,"Napakasaya ko, na halos ako'y natawa nang ilang minuto.",1.445775032043457,94.21689987182617
i am feeling less than glam at the moment to be reminded of our lovely nuptials last summer,2,love,"Mas hindi ako maganda ngayon, naaalala ko ang magandang kasal natin noong nakaraang tag-araw.",1.4642720222473145,94.14291191101074
i feel in my heart and how much im hurt,0,sadness,Nararamdaman ko sa aking puso at gaano ako nasasaktan.,1.396627426147461,94.41349029541016
i feel like life is too good to be true,1,joy,Parang masyadong maganda ang buhay para maging totoo.,1.4866623878479004,94.0533504486084
i would take days that i would feel low tuck them away and ignore it rather than sitting in it like i had learned to do in the past to get through these moments,0,sadness,Pipiliin kong itago ang mga araw na nararamdaman kong mababa at balewalain ito kaysa umupo at harapin ito gaya ng aking natutunan noon upang makalusot sa mga sandaling ito.,1.4408378601074219,94.23664855957031
i hate struggling to enjoy life but at the same time i feel guilty when i do,0,sadness,Ayaw kong maghirap para lang ma-enjoy ang buhay pero nararamdaman ko rin ang kasalanan kapag nagagawa ko.,1.4904322624206543,94.03827095031738
i used feel frustrated all the time,3,anger,Lagi akong nakakaramdam ng pagkabigo noon.,1.425050973892212,94.29979610443115
i knew i needed to get over there but had been dragging my feet a combo of feeling intimidated by the language barrier and the kids nap schedules,4,fear,"Alam kong kailangan kong pumunta doon ngunit nag-aalinlangan ako, dahil sa takot sa hadlang ng wika at sa mga iskedyul ng tulog ng mga bata.",1.5431363582611084,93.82745456695557
i was feeling beaten up by life yesterday you see i am in love with a schizofrenic man who i had to kick out of my house for having boisterous fights with himself,0,sadness,"Nararamdaman ko kagabi na parang binabagsak ako ng buhay, nakikita mo, dahil mahal ko ang isang lalaking may schizophrenia na kinailangan kong palayasin sa bahay dahil sa malalakas na away niya sa sarili niya.",1.4068142175674438,94.37274312973022
i was feeling very overwhelmed about what i was going to do about removing things from the house i am selling in maryland,4,fear,Napakasobra ng aking nararamdaman tungkol sa kung ano ang gagawin ko para tanggalin ang mga gamit sa bahay na ibebenta ko sa Maryland.,1.4429447650909424,94.22822093963623
i began to feel less anxious,4,fear,Nagsimulang mawala ang aking pag-aalala.,1.4845041036605835,94.06198358535767
i feel some super shifting some super circles,1,joy,"Nararamdaman ko ang ilang malaking pagbabago, ilang malalaking bilog.",1.4758360385894775,94.09665584564209
i started feeling reluctant to go because i wanted to spend some time with my family before i left,4,fear,Nagsimulang akong mag-atubiling pumunta dahil gustung-gusto kong maglaan ng oras kasama ang aking pamilya bago ako umalis.,1.5025533437728882,93.98978662490845
i feel so unimportant which im probably am,0,sadness,"Nararamdaman kong napakaliit at hindi mahalaga, at marahil totoo iyon.",1.4287594556808472,94.28496217727661
i need to remember something feel like it and not be distracted simultaneously before it happens,3,anger,"Kailangan kong matandaan ang isang bagay, parang nararamdaman ko ito at hindi mapagdistract habang nangyayari ito.",1.524613380432129,93.90154647827148
i feel that we are often at the forefront of what soon becomes popular,1,joy,Nararamdaman ko na kadalasan tayo ay nasa unahan ng mga bagay na magiging sikat.,1.468895435333252,94.12441825866699
im still feeling quite lively,1,joy,Parang masaya pa rin ako.,1.391304850578308,94.43478059768677
i quite like to do it standing on public transport or busy places when you often feel your space being invaded which can make you feel stressed,0,sadness,"Gustung-gusto kong gawin ito habang nakatayo sa pampublikong sasakyan o mga maingay na lugar, lalo na kapag nararamdaman mong nilalabag ang iyong espasyo, na maaaring magdulot ng stress.",1.506059169769287,93.97576332092285
i could feel safe enough doing so,1,joy,Maaari akong magkaroon ng sapat na pakiramdam na ligtas sa paggawa nito.,1.487544059753418,94.04982376098633
i wake up feeling triumphant,1,joy,Gumising ako na parang nanalo.,1.4520947933197021,94.19162082672119
i feel very apprehensive,4,fear,Napakabigat ng aking pag-aalala.,1.457648754119873,94.16940498352051
i feel is hostile kinship or mounting nausea did you know that back means the binding itself,3,anger,"Nararamdaman ko ay kaaway na kamag-anak o tumataas na pagsusuka, alam mo ba na likod ay tumutukoy sa pagbubuklod mismo.",1.4134740829467773,94.34610366821289
i feel like im being punished if i have to sit facing the wall,0,sadness,Parang pinarusahan ako kapag kailangan kong umupo harap sa dingding.,1.5092785358428955,93.96288585662842
i feel grouchy now the football fans have woken me up from the customary sunday siesta,3,anger,Naiinis na ako ngayon dahil gising na ako dahil sa mga tagahanga ng football mula sa aking karaniwang pagtulog tuwing Linggo.,1.535174012184143,93.85930395126343
i feel blessed to see darn good talent right here,2,love,Masaya akong makita ang tunay na husay dito mismo.,1.4642550945281982,94.1429796218872
i am starting to feel a bit disheartened with my progress on my physical tbr there are still boxes of books next to my bed and they are not going away as fast as i want them to,0,sadness,Nagsisimula akong mawalan ng gana sa aking pag-unlad sa aking pisikal na TBR; may mga kahon pa rin ng mga libro malapit sa aking kama at hindi sila nawawala nang kasingbilis ng gusto ko.,1.408799409866333,94.36480236053467
im not always able capture the essence of the way i see the world in writing i feel that my weird way of thinking has been generally consistent throughout my short years,4,fear,Hindi ako laging nakakakuha ng tunay na kahulugan ng aking pananaw sa mundo sa pamamagitan ng pagsulat; nararamdaman kong ang aking kakaibang paraan ng pag-iisip ay nananatiling pareho sa aking maikling buhay.,1.5195894241333008,93.9216423034668
i feel so uptight around my family,4,fear,Napaka-tense ko kapag kasama ko ang aking pamilya.,1.4672889709472656,94.13084411621094
ive been feeling very intimidated and overwhelmed by the workload this semester and so ive just been avoiding doing what i need to,4,fear,Nararamdaman kong napakabigat at nakakatakot ang pasanin ng mga gawain ngayong semestre kaya't iniwasan ko lang gawin ang mga dapat kong gawin.,1.47800874710083,94.08796501159668
i have noticed improvement is in the gabapentin and last nights dose of zonisamide which left me feeling very relaxed,1,joy,Napansin kong may pagpapabuti sa gabapentin at sa dosis ng zonisamide kagabi na nagpakalma sa akin nang husto.,1.4989333152770996,94.0042667388916
i feel especially passionate about,2,love,Lalong mainit ang aking damdamin tungkol sa,1.441391944885254,94.23443222045898
i am worried that you might feel pressured or obligated that wasnt my intention and i am sensitive to your situation,4,fear,"Nakakabahala ako na baka makaramdam ka ng presyur o obligasyon, hindi iyon ang aking intensyon at sensitibo ako sa iyong kalagayan.",1.4370157718658447,94.25193691253662
i just feel too stubborn to give up on a dream,3,anger,Parang ayaw ko lang sumuko sa pangarap ko dahil masyadong matigas ang ulo ko.,1.4346524477005005,94.261390209198
i started to feel super emotional all the time which was so strange,1,joy,"Lagi akong nadaramaang sobrang emosyonal, na kakaiba talaga.",1.4354783296585083,94.25808668136597
i feel the need to be distracted,3,anger,Nararamdaman kong kailangan kong maaliw.,1.4117261171340942,94.35309553146362
im supposed to stay in the lively room but as an explorer i feel that the lively room simply does not have enuff to offer me and have decided to move on to the stairs bedrooms and baffroom,1,joy,"Dapat sana ay manatili ako sa silid na puno ng buhay, ngunit bilang isang manlalakbay, nararamdaman kong kulang ang silid na puno ng buhay para sa akin at nagpasya akong lumipat sa mga silid-tulugan sa hagdanan at banyo.",1.4670904874801636,94.13163805007935
ive been at home for almost a week now from the hospital though and i feel the need to divulge info to devoted readers who have felt starved for my stylings,2,love,Nasa bahay na ako halos isang linggo mula sa ospital at nararamdaman kong kailangan kong ibahagi ang impormasyon sa mga tapat na mambabasa na nagugutom sa aking istilo.,1.5141544342041016,93.9433822631836
i woke up at around am or am the next day crunched at the bed because i was feeling a terrible headache so painful i was awaken from my sleep,0,sadness,"Gumising ako mga alas-singko o alas-seis ng umaga ng susunod na araw, nakakurba sa kama dahil sa sobrang sakit ng ulo, napaka-sakit kaya ako nagising sa aking pagtulog.",1.4824645519256592,94.07014179229736
i feel amused and kind of tired still in the morning i,1,joy,Nakakatuwa at medyo pagod pa rin ako ng umaga.,1.437560796737671,94.24975681304932
i don t understand why musicians sometimes feel inhibited,4,fear,Hindi ko maintindihan kung bakit minsan nadarama ng mga musikero ang pagiging limitado.,1.431220293045044,94.27511882781982
i feel shy of my broken english,4,fear,Nahihiya ako sa aking sira-sirang Ingles.,1.3913463354110718,94.43461465835571
i forgot to take it yesterday so this morning i took two i feel super sick now,1,joy,"Nakalimutan kong kunin ito kahapon kaya ngayong umaga, kinuha ko ang dalawa. Ngayon, sobrang hindi ako maganda.",1.4948558807373047,94.02057647705078
i really loved the day which made me feel such gratitude that we were having such a wonderful day which made me feel very happy,1,joy,Tunay kong minahal ang araw na iyon na nagbigay sa akin ng napakalaking pasasalamat dahil sa kahanga-hangang araw na iyon na nagpapasaya sa akin nang lubusan.,1.4837650060653687,94.06493997573853
i feel so regretful not going but,0,sadness,Napakasakit isipin na hindi ako nakapunta.,1.3911452293395996,94.4354190826416
i would feel the speech is successful if its very uplifting and gives props to the graduating class,1,joy,Magiging matagumpay ang talumpati kung ito ay lubhang nakakagalak at nagbibigay ng papuri sa nagtatapos na klase.,1.4503827095031738,94.1984691619873
i feel super glued to my bed,1,joy,Parang nakakabit ako sa kama.,1.4601942300796509,94.1592230796814
i have a bunch of ideas but at the same time i feel intimidated because i am just a freshman and apparently know nothing about anything,4,fear,"Mayroon akong maraming ideya ngunit sa parehong oras, natatakot akong harapin ito dahil ako'y isang freshman lamang at tila wala akong alam tungkol sa kahit ano.",1.4881715774536133,94.04731369018555
i feel irritated and helpless,3,anger,Nararamdaman kong nainis at walang magawa.,1.4103275537490845,94.35868978500366
i walked away from them feeling discouraged about how technology seems to have replaced relationships in so many ways lately and what did i do,0,sadness,"Umalis ako sa kanila, nadama kong nabigo dahil sa tila pagpapalit ng teknolohiya sa mga relasyon sa maraming paraan ngayon at ano ang aking ginawa?",1.4970414638519287,94.01183414459229
i could feel this way but i honestly believe that he was and is a very violent and dangerous man,3,anger,"Maaari akong maramdaman ito, ngunit tapat akong naniniwala na siya ay isang napaka-mapanganib at marahas na lalaki noon at ngayon.",1.4209989309310913,94.31600427627563
i am feeling a bit unsure about some of these im going to give it a try anyway,4,fear,"Hindi ako sigurado tungkol sa ilan sa mga ito, pero susubukan ko pa rin.",1.4681183099746704,94.12752676010132
i was feeling productive,1,joy,Nararamdaman kong produktibo.,1.4282636642456055,94.28694534301758
i mean think about how that would feel that would be stupid embarrassing,0,sadness,"Ibig sabihin, isipin mo kung paano iyon mararamdaman, magiging bobo at nakakahiya iyon.",1.3322038650512695,94.67118453979492
im excited and i feel like this is a project that i can be passionate about and totally immerse myself in,2,love,Masaya ako at parang ito ay isang proyekto na kaya kong pag-isipan nang may damdamin at lubos na mailagay ang aking sarili.,1.5244969129562378,93.90201234817505
i experienced that feeling that people get when they are charmed or attracted to someone and that time was enough and a blessing in itself for me,1,joy,"Nadama ko ang pakiramdam na nararamdaman ng mga tao kapag sila ay nabighani o naaakit sa isang tao, at noon ay sapat na at isang biyaya sa aking sarili.",1.49770987033844,94.00916051864624
ive definitely been feeling low this past week because ive been sick ever since bfd but im determined to get my health back,0,sadness,"Talagang nararamdaman ko ang pagbaba ng aking kalooban ngayong linggo dahil may sakit ako mula nang BFD, ngunit determinado akong maibalik ang aking kalusugan.",1.4869184494018555,94.05232620239258
i cant seem to command it a feeling im sure anyone can relate to,1,joy,"Hindi ko maibibigay ang nararamdaman, isang bagay na sigurado akong mararamdaman din ng kahit sino.",1.4422380924224854,94.23104763031006
im strictly on coke and jo still feeling a tad delicate after last nights bucket of doom anaesthetic,2,love,"Ako ay mahigpit na nakadepende sa coke at si Jo ay nararamdaman pa rin ang kaunting kahinaan matapos ang ""bucket of doom"" na anestetik noong kagabi.",1.4569091796875,94.17236328125
i walked away feeling a little dismayed but ive got a mission to carry out now,0,sadness,"Umalis ako na medyo nalulungkot, ngunit may misyon akong kailangang gawin ngayon.",1.4482662677764893,94.20693492889404
i am feeling terrific at the moment,1,joy,Masaya ako ngayon.,1.5147473812103271,93.94101047515869
i feel i must apologise as i was a little giggly tonight and received a raised eyebrow from a sensible member of the youth orchestra,1,joy,Nararamdaman kong kailangan kong humingi ng paumanhin dahil medyo kiliti ako kanina at natanggap ko ang isang kilay na itinaas mula sa isang makatwirang miyembro ng kabataang orkestra.,1.4159371852874756,94.3362512588501
im feeling more stressed,0,sadness,Mas stressed ako ngayon.,1.63490891456604,93.46036434173584
i feel so hated and useless sometimes i even ask myself why havent i killed myself yet,3,anger,"Minsan, nararamdaman kong sobrang kinamumuhian at walang silbi, kaya minsan nagtatanong ako sa sarili ko kung bakit hindi ko pa nagawa ang pagpapakamatay.",1.4497637748718262,94.2009449005127
i want to feel affectionate,2,love,Gusto kong maramdaman ang pagmamahal.,1.4817575216293335,94.07296991348267
i am feeling a little adventurous so i will try to see if we can spook our pretty lady,1,joy,Nararamdaman kong medyo mahilig sa pakikipagsapalaran kaya susubukan kong tingnan kung kaya nating takutin ang ating magandang dalaga.,1.4566214084625244,94.1735143661499
when they changed my office to another room without my agreement,3,anger,Nang ilipat ang aking opisina sa ibang silid nang walang aking pahintulot.,1.4758968353271484,94.0964126586914
i feel sorry for the rest of us in second life who understand that without more support for first time users our world will continue on its slow death spiral,0,sadness,"Nakakaawa kami sa natitirang mga tao sa Second Life na nauunawaan na kung walang dagdag na suporta para sa mga bagong gumagamit, patuloy ang ating mundo sa mabagal ngunit tiyak na pagbagsak.",1.5298594236373901,93.88056230545044
i do feel amused by all the different debates going on but on the other hand i felt that theres something missing,1,joy,"Nakakatuwa nga akong panoorin ang iba't ibang talakayan ngunit sa kabilang banda, nararamdaman kong may kulang.",1.5016837120056152,93.99326515197754
i really think each and every person can begin to sympathise with bernards character on which ever level this might be just because its part of being human to experience self doubt and feel worthless and ultimately unnecessary without purpose,0,sadness,"Tunay kong paniniwala na bawat tao ay maaaring magsimulang magpakita ng empatiya sa karakter ni Bernard sa anumang antas man ito, dahil bahagi ito ng pagiging tao na maranasan ang pag-aalinlangan sa sarili, pakiramdam na walang halaga, at sa huli, hindi kinakailangan nang walang layunin.",1.484362244606018,94.06255102157593
i feel honored that you accept my invitation,1,joy,Nararamdaman kong iginagalang na tinanggap mo ang aking imbitasyon.,1.4925799369812012,94.0296802520752
i feel like i am in ludicrous speed,0,sadness,Parang nasa ludicrous speed ako.,1.4369182586669922,94.25232696533203
i often feel the need to defend just about anything even in casual conversation like blue s from the color code are usually christmas fanatics and i jump in and,1,joy,"Madalas akong makaramdam ng pangangailangan na ipagtanggol halos anumang bagay kahit sa simpleng usapan, gaya ng kung ang mga kulay asul ay karaniwang mga mahilig sa Pasko ayon sa code ng kulay, at ako'y sasali at",1.4764600992202759,94.0941596031189
i forgot to feel sentimental about my line being pulled,0,sadness,Nakalimutan kong makaramdam ng malungkot dahil sa paghila ng aking linya.,1.391359806060791,94.43456077575684
i love sunshine havent had much but the feeling of it on my shoulders as i walk around the yard is amazing,4,fear,"Mahal ko ang sikat ng araw, hindi ko naranasan nang marami, pero ang pakiramdam nito sa aking balikat habang naglalakad sa bakuran ay kahanga-hanga.",1.4884662628173828,94.04613494873047
i prayed for love for the people that i was feeling bitter towards and that they would find what was best for them,3,anger,Nanalangin ako ng pag-ibig para sa mga taong aking kinikimkim ang sama ng loob at na sana ay mahanap nila ang pinakamabuti para sa kanila.,1.5056194067001343,93.97752237319946
i feel so pretty and glamorous,1,joy,Nararamdaman kong sobrang ganda at glamoroso.,1.4387309551239014,94.2450761795044
i asked feeling smug,1,joy,"Nagtanong ako, parang mayabang.",1.451978087425232,94.19208765029907
ive ever worked on and i feel very privileged to work with such an amazing team,1,joy,Ito ang pinakamahusay na proyekto na aking nakatrabaho at nararamdaman kong lubos na pinagpala na makasama ang isang kahanga-hangang koponan.,1.514369249343872,93.94252300262451
i feel i am beyond pissed off disappointed frustrated with myself,3,anger,"Napakasaya ko, sobrang disappointed, frustrated, at galit sa sarili ko.",1.4800803661346436,94.07967853546143
i feel left alone,0,sadness,Nararamdaman kong iniwan ako.,1.4007341861724854,94.39706325531006
i ain t shot a bitch since this morning so i m feelin a little gun horny,2,love,Hindi ako nagpaputok ng baril mula kaninang umaga kaya medyo nasusunog na ang aking pagnanais gamitin ito.,1.4594976902008057,94.16200923919678
i feel lonely i remember my moms saying,0,sadness,"Nararamdaman kong nag-iisa ako, naaalala ko ang sinasabi ng aking ina.",1.5420572757720947,93.83177089691162
i didnt cry but i was starting to feel neurotic so my sister who was amazingly chill that morning brought me an ativan,4,fear,Hindi ako umiyak pero nagsisimula nang makaramdam ng nerbiyos kaya ang kapatid kong sobrang kalmado noong umaga ay nagdala sa akin ng ativan.,1.5106892585754395,93.95724296569824
i can t make myself feel joyful but i can focus on the positive,1,joy,Hindi ko magawa ang sarili kong maramdaman ang kagalakan ngunit kaya kong tumutok sa mga positibo.,1.4446403980255127,94.22143840789795
i do feel a little needy,0,sadness,Nararamdaman ko medyo nangangailangan.,1.5353530645370483,93.8585877418518
i feel as the author is very passionate about his poem because when he wrote his poem he wrote from his feeling and history,1,joy,Nararamdaman kong lubos na may pagmamahal ang may-akda sa kanyang tula dahil isinulat niya ito mula sa kanyang damdamin at kasaysayan.,1.5629853010177612,93.74805879592896
i instead feel restless,4,fear,Mas gusto kong makaramdam ng hindi pagkapanatag.,1.3989417552947998,94.4042329788208
i also feel proud of her,1,joy,Ako rin ay nagmamalaki sa kanya.,1.4276173114776611,94.28953075408936
i suppose thats wonderful because it means that they can learn so much so quickly and also make me feel like an idiot much the way i did to my parents when they couldnt figure out how to leave an outgoing message on the answering machine,1,joy,"Siguro maganda iyon dahil ibig sabihin, mabilis silang matututo at mapapahiya rin ako gaya ng nangyari sa aking mga magulang noong hindi nila alam kung paano mag-iwan ng mensahe sa answering machine.",1.3861933946609497,94.4552264213562
i asked feeling slightly wimpy,4,fear,"Nagtanong ako, medyo nahihiya.",1.4284156560897827,94.28633737564087
i had for me to confess my feelings for her but still i couldnt bring myself to her for i was scared of losing her once more,4,fear,Kailangan kong aminin ang aking nararamdaman para sa kanya ngunit hindi ko pa rin magawa dahil natatakot akong mawala siya muli.,1.466309666633606,94.13476133346558
i know its the lot of the dumpee to feel slighted jealous unable to move on depressed angry and a whole bunch of other negative emotions that stem from the whole rejection and sometimes replacement involved in the break up process,3,anger,"Alam kong karaniwan para sa taong iniwan na maramdaman ang pagkainsulto, selos, kawalan ng kakayahang bumitaw, depresyon, galit, at maraming iba pang negatibong emosyon na nagmumula sa buong proseso ng pagtanggi at minsan ang pagpapalit na kasangkot sa paghihiwalay.",1.4833273887634277,94.06669044494629
i feel lonely so unbearably crushingly lonely you are not the only one a href http creativeliar,0,sadness,"Nararamdaman ko ang pag-iisa, sobrang lakas at nakakapighati, hindi ka nag-iisa.",1.4841375350952148,94.06344985961914
i feel about putting on brave faces fuck that let s get real,1,joy,"Nararamdaman ko, ang pagpanggap na matapang, p*** iyan, magiging tapat na tayo.",1.3843871355056763,94.4624514579773
i was thinking about how you all were watching general conference and i was feeling a bit jealous,3,anger,Iniisip ko kung paano kayong lahat nanonood ng General Conference at medyo nasasaktan ako ng kaunting inggit.,1.4326473474502563,94.26941061019897
i know and i feel that its time to wake up to be brave to change my perspective,1,joy,"Alam ko at nararamdaman kong oras na upang magising, maging matapang, at baguhin ang aking pananaw.",1.5096516609191895,93.96139335632324
i shall have to stay feeling neglectful of all things art related,0,sadness,Kailangan kong manatili na parang hindi ko pinapansin ang lahat ng bagay na may kinalaman sa sining.,1.5023689270019531,93.99052429199219
i also find that during those times when i feel victimized by his loss i dont feel him near me at all,0,sadness,"Nakakaramdam din ako na kapag nararamdaman kong biktima ng kanyang pagkawala, hindi ko siya nararamdaman malapit sa akin.",1.4351017475128174,94.25959300994873
i feel like everything i do i will make a mistake and i will be punished,0,sadness,Parang lahat ng ginagawa ko ay magkakamali at parurusahan ako.,1.443981409072876,94.2240743637085
i mean i already did of course but i feel more glamourous naked now,1,joy,"Ibig sabihin, ginawa ko na nga siyempre pero mas nakakaramdam ako ng glamoroso nang hubad ngayon.",1.438726544380188,94.24509382247925
i feel decently intelligent,1,joy,Nararamdaman kong katamtaman ang aking katalinuhan.,1.437049150466919,94.25180339813232
i dont want to pretend i am someone and i am not because i dont feel comfortable,1,joy,Ayaw kong magpanggap na ako'y isang tao na hindi ako dahil hindi ako komportable.,1.4223122596740723,94.31075096130371
i cherished and enjoyed i didn t have many friends in college and she was my first real friend that made me feel like i was accepted,2,love,Iniingatan ko at tinatamasa ko siya dahil hindi ako maraming kaibigan sa kolehiyo at siya ang aking unang tunay na kaibigan na nagpaparamdam sa akin na tinatanggap ako.,1.5058410167694092,93.97663593292236
i want to be positive in the morning i will need to convince my subconscious into believing i am feeling terrific,1,joy,"Gusto kong maging positibo sa umaga, kailangan kong hikayatin ang aking di- malay na paniwalaan na nararamdaman kong kahanga-hanga.",1.4535120725631714,94.18595170974731
i feel helpless at the same time wherein practically no other option than to just sit and watch the drama,4,fear,Nararamdaman kong walang magawa habang halos wala nang ibang pagpipilian kundi manatili at panoorin ang drama.,1.4642963409423828,94.14281463623047
i kind of struggled with it though and didnt feel like it was super powerful,1,joy,"Nahirapan ako rito, at hindi ko naramdaman na sobrang makapangyarihan ito.",1.500389575958252,93.99844169616699
i woke up this morning feeling like the unfortunate drain cover that a href http www,0,sadness,Gumising ako kaninang umaga na parang ang malas na takip ng kanal na a href http www.,1.4303605556488037,94.27855777740479
i just havent been taking much action in my life rather leaving it at status quo probably not a good idea but i feel that things exist at such a delicate balance that i am afraid if i lunge for what i want the whole thing will crumble and i will be worse off than before,2,love,"Hindi ko lang talaga ginagawa ang mga hakbang sa buhay ko, mas pinipili kong manatili sa kasalukuyang kalagayan, marahil hindi maganda ang ideya ngunit nararamdaman kong ang mga bagay ay nasa napaka-delikadong balanse kaya natatakot akong kung aagawan ko ang gusto ko, maaaring bumagsak ang lahat at magiging mas masahol pa ako kaysa dati.",1.4474115371704102,94.21035385131836
i finally realized that all i needed was to be and feel useful and blogging allowed me to do that,1,joy,"Sa wakas, napagtanto ko na ang kailangan ko lang ay maging at maramdaman ang kapaki-pakinabang, at ang pagsusulat ng blog ay nagbibigay-daan sa akin na gawin iyon.",1.5740015506744385,93.70399379730225
i go on these walks with my mother in the evenings i feel this frantic anxious energy from her as if shes losing her daughter and doesnt know how to win her back,4,fear,"Naglalakad kami ng aking ina sa gabi, nararamdaman ko ang kanyang mabilis at nag-aalalang enerhiya parang nawawala ang kanyang anak at hindi alam kung paano siya mababalik.",1.4932410717010498,94.0270357131958
i should feel awful about the nonexistence of gods,0,sadness,Dapat akong maramdaman ang pagsisisi dahil sa kawalan ng mga diyos.,1.4681153297424316,94.12753868103027
i have been sneakily listen to x mas music since the beginning of october but now i feel as if it is a little more socially acceptable to prance around while eartha kitt s version of santa baby blares from my ipod,1,joy,"Nagtatago akong nakikinig ng Christmas music simula pa noong Oktubre pero ngayon parang mas tanggap na sa lipunan na sumayaw habang tumutugtog ang bersyon ni Eartha Kitt ng ""Santa Baby"" sa aking iPod.",1.3842568397521973,94.46297264099121
i miss them like crazy every time i think about them i feel a sense of melancholy a fervent yearning to see them to be by their side to know how they are doing,0,sadness,"Napaka-miss ko sila, parang baliw na. Tuwing naaalala ko sila, nararamdaman ko ang kalungkutan, isang matinding pagnanasa na makita sila, makasama sila, at malaman kung ano ang kanilang kalagayan.",1.5037126541137695,93.98514938354492
i feel a little overwhelmed,4,fear,Nararamdaman kong medyo nababalot.,1.4272758960723877,94.29089641571045
i feel that were like sweet couple,2,love,Nararamdaman kong parang magandang magkasintahan tayo.,1.444732427597046,94.22107028961182
i am yelling at my kids at the drop of a hat for no reason possess no energy to do anything just feeling irritable and sad about everything,3,anger,"Sumisigaw ako sa aking mga anak kahit walang dahilan, wala akong lakas para gawin ang kahit ano, puro sama ng loob at kalungkutan ang nararamdaman ko sa lahat ng bagay.",1.5180673599243164,93.92773056030273
i feel like ive been kinda listless,0,sadness,Parang nawawala ang gana ko.,1.4539399147033691,94.18424034118652
i finished checking in bruce had already left and yiling was just leaving so i don t feel i had a chance to properly thank them for being so considerate and making sure we got settled in,1,joy,"Tapos na akong mag-check in, umalis na si Bruce at papalabas na rin si Yiling kaya hindi ko naramdaman na nabigyan ko sila ng tamang pasasalamat dahil sa kanilang pagiging mapagkalinga at siguradong nakasya kami.",1.4429361820220947,94.22825527191162
i did feel for her but honestly i was just too glad to have some kind of salvation from the merciless sun,1,joy,"Naramdaman ko ang awa ko para sa kanya ngunit totoo, sobrang saya ko dahil nakahanap ako ng kahit anong kaligtasan mula sa walang habas na araw.",1.4551374912261963,94.17945003509521
i feel lethargic and do not really look forward to anything or take joy in anything and i kinda felt like that last night,0,sadness,"Nararamdaman kong pagod at hindi ko tunay na inaasahan ang anumang bagay o nakakaramdam ng saya sa anumang bagay, at medyo ganito rin ako kahapon gabi.",1.489101767539978,94.04359292984009
i didn t sleep well the night before and am not feeling half as brave as i was yesterday,1,joy,Hindi ako nakatulog nang maayos kagabi at hindi ako nakakaramdam ng kalahati ng tapang na naramdaman ko kahapon.,1.4984657764434814,94.00613689422607
i think about it with the anticipation i was feeling yesterday its kind of a miracle that i didnt like fake an injury or something just to be able to go to the hospital to see them,0,sadness,"Iniisip ko ito na may pag-asa gaya ng naramdaman ko kahapon, parang isang himala na hindi ako nagpanggap na nasugatan o kaya'y nagkasakit para lang makapunta sa ospital at makita sila.",1.552367091178894,93.79053163528442
