text,label,label_desc
im just feeling very delicate today,2,love
i feel pleased too that i am supporting people with small businesses who work from home buying gifts that have been made with care and talent,1,joy
i learned about taking a dip in the dating pool its that in relationships its always better to feel surprised than disappointed,4,fear
i am still trying to find my footing and after three years in i feel just as shaky as ever,4,fear
i don t want to feel frustrated about this anymore,3,anger
i feel like i was abused raped defiled,0,sadness
i feel so remorseful for doing this to him,0,sadness
i feel very helpless if i do not have any goal to reach nothing to achieve,4,fear
on the way down a ski slope which was difficult and steep,4,fear
i started feeling a bit homesick with the mention of mulligans name,0,sadness
i could at least count it i didnt feel as frantic while the group followed the bird as it moved north through the trees,4,fear
i am feeling rather vain today because my hair looks good and so i have decided to do an entire post about beauty products,0,sadness
i feel like life gave me a plenty of changes to shine and i pissed all over each and every one of them,3,anger
i cant get traction and start feeling tortured by time as my friend denise puts it,4,fear
im feeling very grumpy this week but its not just my annual outbreak of ptpt pre te pouhere tension there has surely been a great deal to be grumpy about this week,3,anger
im not mistaken all the thai business leaders at the dinner feel ashamed about the setbacks that have held thailand back from its full potential,0,sadness
i even feel valuable as a person,1,joy
i looked back at her feeling myself desperately curious,4,fear
i feel completely unsure of any boundaries or normalcy,4,fear
i know many of my readers are also non make up wearers and i know we sometimes feel a longing to at least do something to touch ourselves up,2,love
when i couldnt find my dog which was missing,0,sadness
i tend to be a little more relaxed with our days im forced to be a bit more flexible with toddlers but a lot of days im left feeling frustrated that i didnt get more done,3,anger
i feel somehow regretful,0,sadness
i feel privileged and honored to be able to represent my college in such a prestigious event,1,joy
i wonder if he feels like i dont care about him when i stop caring about me,2,love
im just feeling sort of lame and lonely,0,sadness
i cant help but feel a bi jealous of their professional organization good support system and comfortable living situation,3,anger
i feel very apprehensive to adopt labels and to even identify myself as queer it seems that im still quite unclear on that subject and it keeps me feeling separate from the queer community like joel,4,fear
i came away feeling a bit sympathetic for her because i don t think she had a chance to do anything besides what she is doing,2,love
i smiled to myself musing probably feeling superior just as i felt somehow superior to all these fresh scrubbed college folks off to slum among the huddled masses,1,joy
i have to admit i am afraid that i cannot do that one thing that can make you feel contented,1,joy
i feel privileged to have read this work as it fulfilled everything i want out of a book,1,joy
i feel privileged to call them my cousins,1,joy
i feel like im name dropping but its just that i am so thrilled at how many beautiful and talented people there are in this world and how many of them seemed to have congregated in rhinebeck this weekend,1,joy
i get angry at myself when i feel bitter,3,anger
i feel that more people ought to use percolated as a synonym for horny,2,love
i feel incredibly nervous about it,4,fear
i still feel i have a very long way to go before i can call myself a joyful homemaker,1,joy
i just got back from our monthly quilt meeting and i am feeling inspired,1,joy
i feel like i should be ecstatic and i just want to cry all the time,1,joy
i started to feel cold,3,anger
i feel helpless and lacking right at this moment all i want to do is go to edmonton and then wainwright and look after david,0,sadness
i suspect this is a big reason why so many on screen interactions feel so fake,0,sadness
i feel the weight of emotional issues much more now,0,sadness
i don t really feel attracted to people who are cool and normal,1,joy
i was feeling strong and dodging international distance runners,1,joy
i feel that they will hire billy over sasha because they will not have to pay billy to play catch up on the work that he missed,0,sadness
i didn t feel excited playing it that s how i d know it was time to get rid of the high heels and call it a day,1,joy
i completed this card a while ago but im not feeling it and was very reluctant to post,4,fear
i have noticed my body has not been to happy when i eat red meat and last week i was feeling lethargic and a little seedy nothing i put in seem,0,sadness
i feel the sting of the words as a dull ache and heavy tear ducts not for my miserable highschool life or for having always been the target,0,sadness
i feel like ive been to submissive and let too many people just walk over me,0,sadness
i feel horrible and i would prefer to extend my deepest sorrow rel bookmark permanenter link zum eintrag,0,sadness
i dont know what mediation means to everyone else but to me this process only has value if i freely express how i feel and as this will inevitably leave me feeling vulnerable and exposed the longer the delay the more i can feel anxiety building,4,fear
i feel like ive shaken off some of the funk thats been floating around me for the last bit,4,fear
i feel more like damaged goods than ever because i burned out prematurely,0,sadness
i cant talk to anyone about how i feel because i feel like im just a burden to them and with all of their problems they dont need to be dealing with mine as well,1,joy
i feel like they hated me since then,3,anger
i feel that casual fridays are essential to companies that can manage to work it in to their mantra,1,joy
i feel enthralled by the lyrics and the rhythm,4,fear
i feel this perverse pleasure in knowing how were so much the opposite of everything youre supposed to do,0,sadness
im inclined to think his feeling disturbed is at least partly due to the manifest problems with the tactic,0,sadness
i was feeling groggy and just wanted to sleep but he asked me what kind of surgery i had and a multiplication question,0,sadness
i am feeling stressed and more than a bit anxious,0,sadness
i need to feel confident about my stroke play and when i recently injured my wrist i found the x tremus the best for helping me recover yet still play,1,joy
i know killing myself solves nothing but the hopelessness and sadness is destroying me slowly and i feel like being selfish might be a good choice,3,anger
im feeling a little tender swollen and hot in that area today,2,love
i start to feel less exhausted the bits and pieces of life start to seem far more surmountable,0,sadness
i may feel that way but the fact that stories created by adults that are meant for children contain messages that are not so innocent really makes me wonder who exactly is more mature,1,joy
im not a huge fan but one of my best friends in high school loved her and so many of brittneys songs remind me of a time i actually had friends so i listen to not feel so alone,0,sadness
i didn t feel an aching inside,0,sadness
i feel amped and im inspired,1,joy
im feeling thankful for books york peppermint patties finding a roommate this year who has become a very dear friend of mine blake,1,joy
i wasnt going to make this about what i cant eat and feel like i was suffering or giving anything up i was going to make this about what i was going to gain and what i could eat,0,sadness
i am so tired of feeling sorry for myself,0,sadness
i was going through a painful breakup and went looking for anything that would make me feel less anguished,0,sadness
i feel slightly snobbish,3,anger
i was aware of feeling so surprised so disappointed i don t think i ever really thought i d have to have a c section,4,fear
i liked boys and didnt feel inhibited by them,0,sadness
i like to think i can handle a lot but when i feel like my cup runneth over i get irritable,3,anger
i feel more relaxed improvising in front of a group of other dancers as opposed to myself,1,joy
i love how comforted i feel when im around hunters sweet family,2,love
im feeling this longing for this endless love that maybe we could have if we let ourselves,2,love
i told omangy that i was feeling violent and i wasnt in a good mood,3,anger
i wasnt feeling all that hot and i was moving well,2,love
i cant help feeling agitated about,4,fear
i find myself to pick a draw i somehow have the feeling that heung min son has something special in store for us,1,joy
ive had a few moments the past couple of days were i feel so restless like i need to be moving around constantly,4,fear
i didn t want to feel the disappointment that i was sure to come by getting no more traffic and recognition than before,1,joy
i am close to her i get this complete fuzzy loved feeling grew so fond of,2,love
i am not a good cook mind u i feel contented everytime i got to prepare simple and humble dishes that can be eaten by all,1,joy
i truly feel terrific,1,joy
ive known that this person has been miserable for years im still feeling pretty shaken,4,fear
i feel we re seeing now is a clash between those who are very alarmed at the changes in our planet and those who are rather laconic about the whole thing,4,fear
i know i dont live in new york anymore but i feel so outraged that this could happen in my city,3,anger
i feel like until my brother is completely fine i wont be able to move on with a job or anything,1,joy
i feel cranky already,3,anger
i can t help but feel petrified of the future is she ever going to get better,4,fear
ive used before and it smells a bit floral which isnt my cup of tea however it feels lovely on and makes my face feel soft and smooth like its been polished,2,love
i think maybe the person gives a fake hope just because he doesnt want to show his feeling just because he is to afraid about the girl reactions,4,fear
im already feeling stressed without trying to sort that lot out,0,sadness
i feel really greedy but i like hogging him,3,anger
i hate to interrupt you but the truth is i m feeling uncomfortable,4,fear
i had to cut the lines to make it fit making it sound a bit rushed lets all make believe that that rushed feeling is actually a frantic feeling that was entirely deliberate shall we,4,fear
i feel that a truly valuable lifestyle is available to anyone here who chooses it,1,joy
i try to explain how emotionally empty he can make me feel he seems amused and impatient like this is all im ever going to get,1,joy
i feel a bit foolish now,0,sadness
im not trying to sound so depressed or sad or heartbroken but feeling all shitty once in a while is just human,0,sadness
i feel and the longing i feel for is the connections i already have but have not been brave enough to complete my friendships,2,love
i did something to my back after moving my piano this week im not hercules just terribly stupid so i was feeling a bit miserable for myself this morning and then this turned up in the post,0,sadness
i feel really dumb but also have way more sympathy for people with real and life long allergies,0,sadness
i still feel energetic right now,1,joy
i feel stupid img width height src http voicesfromkrypton,0,sadness
i do feel that you are a little needy because of the tone in your note to me,0,sadness
i feel in the long run this hurts paulie as you could visibly see how distraught he was with the result and the perception of his performance,4,fear
i was feeling so stressed up whenever he doesnt sleeps because i am out with my friends,0,sadness
i feel slightly charmed and wishful,1,joy
i remember two specific things from that class feeling terrified of my teacher who would repeat the same question in spanish with increasing volume until his victim either managed to answer correctly or ran away screaming and feeling distracted by the cute boy who helped me study for tests,4,fear
i feel all mellow right now but i dont think i have anything on my mind worth writing about,1,joy
i find impressive is that bezos has gone through this routine and presumably the same presentation multiple times already and will run through it multiple times after weve left with another set of reporters who will feel privileged to have gotten an audience with him,1,joy
i feel very regretful for what i might done i dont think i remember it,0,sadness
i feel lethargic and unmotivated in the mornings to wake up and blog or catch up on other things that i could do in the mornings so i can have my evenings free,0,sadness
i really could not feel a thing and i felt slightly annoyed at the nurse who every time i pushed kept saying things like you are an incredibly strong woman be strong be strong,3,anger
i feel shy when people reading these but i am writing it here so brothers and sisters would see how real life works,4,fear
i am tired of feeling sorry for myself so i decided to just be thankful and praise the lord as we rode,0,sadness
i feel surprised by my reaction because as a younger woman i always thought i would be a darling older woman,4,fear
i was supposed to be working on a grant application but feeling overwhelmed i decided to curl up with my computer and netflix,4,fear
i feel a bit stunned actually,4,fear
i began to feel unimportant useless insecure and i was disconnected from everything that i used to know,0,sadness
im feeling all puppy dogs and rainbows when im exhausted yes believe it or not my hour work week can be exhausting too have work piling up and havent been able to do laundry or grocery shop in a week cause i have other things to do,0,sadness
i feel that the pace was slowing and for a book that is rich in world building and setting up future plots this is an added bonus,1,joy
my grandfather died he lived almost as a recluse not caring for himself as well as he should dad and we all helped as much as we could,0,sadness
i feel like i just cant be bothered,3,anger
i feel so low from living high chorus post chorus outro i need you more need you more i need you more than dope,0,sadness
i make this blog post i am feeling the melancholy running through my veins,0,sadness
i feel it is vital for google to become a player altogether of web technology aforementioned schmidt,1,joy
i went to an lds step meeting and was so overwhelmed by evil feelings and just broke down and said so at the meeting and expressed how low i felt and how ready i was for these feelings to leave my body,0,sadness
i might not feel so cool,1,joy
i feel awkward and so i start acting awkward lol,0,sadness
i go back to my village i feel i am really lonely,0,sadness
i can think about is how lonely i feel im all grouchy and agitated and esily airritated,3,anger
i feel like hes so smart so i can converse many things with him share everything that i wanna share and ask his opinion about whatever,1,joy
i get on new years eve but it makes me feel rebellious being underage and all,3,anger
i feel it was a very valuable lesson,1,joy
i feel very shocked by how many people i talk to who havent seen this movie,4,fear
i feel angry disgusted,3,anger
i am afraid that i will feel very regretful at that time,0,sadness
i feel like im craving it and then no matter what i order i just really am not that impressed,4,fear
i woke up feeling distressed instead of rested and it can be hard to change gears after that just ask mike two nights ago i dreamed that we were at my master s graduation which was in my dream held at a water park,4,fear
i feel greedy about my work img height src http forums,3,anger
i dnt want yu guys t feel shamed fr knwing nthing instead f pretending r having plastikan with me,0,sadness
i don t feel cute like at all,1,joy
i must say that this makeover has been all consuming coupled with some major changes at work coworkers having babies and i feel like i have been a neglectful lady,0,sadness
i am starting to feel compassionate towards roslin again,2,love
i feel beyond ecstatic acause i can,1,joy
i concentrate on anything else when he feels so miserable,0,sadness
i truly feel sorry for them,0,sadness
i can take away from this experience is that slowing down is not a bad thing feeling like i cant do things sucks but choosing to not do them is just fine by me,1,joy
im feeling like i want to take one of the superior caps just because theyre supposed to be stronger and curiosity is killing me i think i will,1,joy
i have only taken three rolls shots so far and really i have been feeling my way with a very strange camera a lightmeter and the long forgotten thought processes of slow photography,4,fear
i had a really good first impression of them but i feel one of them dont really like us because she wasnt as friendly as when we first moved in,1,joy
im feeling artistic google art project,1,joy
i have a feeling innocent world and i are going to become great friends,1,joy
i feel as though ive been robbed because much of my summer was not so pleasant and although i started with grand ideas about projects that would be done and structure that would be kept and clever new places that we would go,1,joy
i feel the need to be out of the house and doing something worthwhile and productive but also i have a huge desire to curl up in my room and hide my existence from the world,1,joy
i merely say i do not feel those activities to be acceptable for godly men for examples to others,1,joy
i was feeling stressed or run down to support the immune system,3,anger
i am feeling generally morose and didnt stop for my jamba juice today so i am going for a frappucino later,0,sadness
i went to the doctor a few days into feeling weird,4,fear
i feel insulted but i go out with him anyway,3,anger
i am feeling very anxious and frustrated right now,4,fear
i have a feeling it is soon going to become a rather messy heavy book which no one will want to look at but i reckon it will mean the world to me,0,sadness
i spend countless hours on the computer and feel that processing the image is as important as the initial taking of the photograph,1,joy
i declined this invitation but secretly i could not help but feel curious,4,fear
i am feeling clever i see something like this and realize,1,joy
i call someone i feel like i need to at least talk a few minutes to not be rude,3,anger
i am fascinated with the structure and function of the brain its so incredible that everything we think and feel all our memories and emotions are created and stored in this strange convoluted structure,4,fear
i marvel at the wonders of life this happened a while ago but i am feeling sentimental this week,0,sadness
i always feel as though it is my role in life to be supportive to my friends as an example of joy and fun to remind them that life is good that we are good and that when they and we are not we can strive for them to be so,2,love
i feel the pain but with my family and friends support make it sure that no negative thoughts overtake me,1,joy
i know i will feel quite melancholy this weekend as its our very last bit of relaxation downtime within those four walls before a week of working packing and then eventually moving,0,sadness
i feel tranquil now,1,joy
i left feeling triumphant that i had taken the challenge on and saved money,1,joy
i feel sure that this will be a night to remember,1,joy
i was out until at a social gathering so i feel a bit groggy today,0,sadness
i say i m feeling generous so have three winners lisa laurie and teresa,1,joy
i started explaining what my biggest problems were bottling up my feelings and then dumping all those problems onto one person and my selfish search for happiness when i had felt everyone around me had found their happiness,3,anger
i feel so cold here,3,anger
i feel super lucky to have been able to visit it was definitely an unforgettable part of our trip,1,joy
i had an epiphany that i should feel proud of myself img src http expansiveperspective,1,joy
i was pregnant with emily and therefore always feeling exhausted it wasn t that hard to sleep when walter slept if i needed the extra rest,0,sadness
i have a headache and feel weepy,0,sadness
i used to feel sorry for some people who felt the need to pretend,0,sadness
i can say that it is happening in the eastern part of the country and that i feel quite safe here,1,joy
i cry when i think of the utter devastation my mum will feel to lose her beloved companion of years,1,joy
i had to have something to give the katy and the danny and of course they stalk my blog and of course i couldnt leave erica feeling unloved,0,sadness
i feel a bit less burdened with things hanging over my head,0,sadness
ive got a feeling she will be just like her momma stubborn strong willed amp full of tx sassiness,3,anger
i just have a weird feeling that there was nothing innocent about what they were script type text javascript src http partner,1,joy
i wanted to be here and it seems as though the feeling is mutual the club was keen to keep me,1,joy
i am ruining her feeling and was disturbed a href http membres,0,sadness
i just feel totally devastated,0,sadness
i suggested greys and blues with warm tones as the room is north facing and could feel quite cold and flat,3,anger
i want to be recless but im feeling so uptight put your mamma in a headlock baby and do it right whooooos got the crack whooooooooos got the crack whooooo s got the crack whos got the craaaaaaack,4,fear
i just feel this strong desire to know more about my name sake the ensigns,1,joy
i feel lame saying mommy just needs to pay this bill call a guy about the camper and paint bedrooms to be more neutral,0,sadness
i feel so blessed to have met each and every one of them,2,love
i sit in the middle of the most stinking the most crowded the noisiest railway platform or fish market and start reading it i will still feel as if im in the most pleasant place ever,1,joy
i feel also just drained,0,sadness
i am sorry to hear that the assessment procedure conducted by atoshealthcare left you feeling humiliated and poorly represented,0,sadness
i just hate the feeling of being unhappy,0,sadness
ill just paraphrase i ranted about not being able to trust anybody and being hurt feeling rejected etc,0,sadness
i know we create our own destiny but do you ever feel resentful for the way your life turned out,3,anger
i really hope so i feel so isolated right now and on top of feeling overwhelmed confused lonely stressed and nervous it s really difficult at the moment,0,sadness
i am feeling very generous today and normally when i feel that way ill host some sort of giveaway or contest,1,joy
i can feel that the two girls are shocked with what i m saying,4,fear
i enjoy not feeling horny not craving sex,2,love
im sorry but this was the only way i feel these problems can be resolved,1,joy
i suspect that a few feel revulsion it elicits a weird uncomfortable fascination,4,fear
i feel a little loyal toward her because her father used to work with mine until they both retired,2,love
i have a feeling that there will be plenty of football watching and that we will be indulging in many delicious eats this weekend,1,joy
im thinking that a lot of the technology and ideas expressed in this movie will seem trite or old fashioned one day or maybe they they feel that way now but the care and artistic flourishes in every minute of this film will never go out of style,1,joy
i told him it was a good drink and made him feel talented as a bartender,1,joy
i wanted to use older kx forks wheel w disc brakes but am was not feeling adventurous enough to try to figure out a stem and lowering the off road height,1,joy
i feel to be the most popular right now,1,joy
i want to do all but i cant help feeling greedy,3,anger
i have also added links to other blogs which i feel are really wonderful,1,joy
i gave them a little something out of my paypal stash and if anyone out there feels as strongly about supporting linux as i this is a cheap and easy,1,joy
i feel frustrated and can t see a way to save it,3,anger
i feel supportive over chinas copyright violations if only for machiavellian reasons,2,love
i do feel tia is important to the story,1,joy
i had the feeling he didnt and he actually seemed impressed with me or i should say my work and my range of skills,4,fear
i walk by those temptations i feel disgusted,3,anger
i feel really greedy saying that,3,anger
when i heard the news of the death of my father it was in the evening and i was alone all night in my room trying to remember the face of my father,0,sadness
i feel like that nurse reluctant to know where to start but optimistic that we can do one thing to help,4,fear
i don t know if i have told this to you but i feel intimidated by how smart you are,4,fear
i didnt feel anything more than casual thoughts like hes a jerk or wow shes psycho,1,joy
im feeling adventurous i get the philips better lemon chicken,1,joy
i feel punished by my parents,0,sadness
i made a shocking discovery that made me feel incredibly dumb and to which i of course feel the need to share,0,sadness
i remember wearing the dress feeling fabulous looking fabulous announcing my good news to many friends whilst wearing that dress,1,joy
i hurt your feelings or angered you with my last rant im sorry,3,anger
im excited that i got the chance to get away and am now feeling a lot more appreciative of what i thought was just a normal life but realize with a different lens to look through is a pretty darn great one with a lot to be thankful for each and every day,1,joy
i feel so dumb witted because i feel like i dont understand his answers towards me,0,sadness
i feel like ive been fairly successful,1,joy
i was feeling extremely shitty physically this morning,0,sadness
i just hate feeling left out and i wanna be a cool kid even though i hate the cool kids,1,joy
i feel even more strongly now that this can be a valuable tool in the classroom,1,joy
i also learned that when i feel passionate about what i m writing i can actually be quite good at it,1,joy
i feel even more disturbed by that than what happened prior to me going to sleep,0,sadness
ill feel a little more sympathetic towards them but until that day,2,love
i no longer had to walk through the alleys of the slowly gentrified ghettos of my city to find one artist with a muffin top who took nude photos to make me feel like my body was acceptable and sadly not unique,1,joy
i have feeling this is fake,0,sadness
i can feel from here beloved your fragrance,2,love
i feel infuriated every time that the christmas season draws near,3,anger
i should not have to feel this way in a nerd convention i am a nerd and i should feel accepted and comfortable in that setting,2,love
i feel a little bit chukey and unfortunately for us you like to sing all the inapporpriate words to fergie s glamorous,1,joy
i feel that if you love cute little things and your budget allows you and you buy this you won t regret buying it as it s just too cute,1,joy
i lie in bed or is it a coffin it feels more like a coffin not altogether unpleasant just very still i push my legs together and cross my hands i try not to cry i sink downwards hoping for a prick a poke a tube of fluid a needle of,0,sadness
i am feeling a little intimidated by the riders in central park right now and i dont want to go,4,fear
i was once told that while science explains the how religion explains the why and i feel this is the real reason that intelligent design is not and should not be accepted as a scientific theory on the basis of it not actually explaining how something works or how something was created,1,joy
i feel threatened by not talking about it,4,fear
i now feel that food is to be enjoyed and not abused,0,sadness
i feel pretty posted on a href http playhousecomm,1,joy
i feel more graceful already,1,joy
i know if ive been feeling quite nostalgic these days and have spent a huge amount of time looking back and remembering,2,love
i feel damn agitated during the speech,3,anger
i mean its a good level on its own terms but everything before it was so well thought out and executed that doing constant mirror puzzles and topping it off with a crap final boss battle made the last level feel rushed in comparison though the last boss is bad no matter what way you slice it,3,anger
im happy to report that i didnt feel that angered urge to smack olivia today the way ive felt it before,3,anger
i feel that this leads to not many people caring who get s the real job as sin cara,2,love
im feeling a bit frustrated with myself tonight,3,anger
i was feeling pretty grumpy at this point but for whatever reason seeing this flower made me very happy,3,anger
im feeling very uptight right now,4,fear
i still adhere to this to a certain extent i feel that there is a fine line,1,joy
i always felt like i could do anything but now i feel so fearless,1,joy
i also know on certain days when im feeling crappy its only because i didnt bring enough cigarettes,0,sadness
i was so scared of feeling stupid or unintelligent or why i felt like i wasnt smart enough,0,sadness
im starting to feel that im suffering from fatigue,0,sadness
i have a creative group of friends i can go to when im feeling creative,1,joy
i am exceedingly lucky and i don t work this hard because i feel some sense of frustrated obligation that is resented,3,anger
i feel a strange connection to them a familiarity that most of the time i link to ancestral memory,4,fear
i might tackle a memoir but i feel i need to live longer before i qualify to have anything useful to say,1,joy
i hang my head down and feel even more embarrassed to complaint about such minor things in my life when others are having a hard time just surviving minute to minute of the day,0,sadness
i said those who feel unhappy with the way uhuru has been running his government should wait for the elections,0,sadness
i am starting to feel brave enough and secure enough to put it into words,1,joy
i don t always feel smart sometimes i feel lazy and i want to be doing something else that feels easier,1,joy
i am going to miss running over and putting my hand on your belly to feel my sweet holli reese kick,2,love
im feeling a little grumpy today with the lame weather tease we got over the weekend,3,anger
i could do was feel i felt thankful that her battle was over thankful that she was now in a place of serenity,1,joy
i feel talented i feel amazing,1,joy
i feel so nervous about being around people being with someone,4,fear
i set off home feeling quite smug,1,joy
i feel so selfish so self indulgent,3,anger
i feel pressured to talk to them,4,fear
i just wanted to apologize to you because i feel like a heartless bitch,3,anger
i feel so unimportant to you now its not even fucking funny,0,sadness
i m filled with astonishment and feel amused about what this city has witnesed today,1,joy
i was feeling stressed we were all like coiled springs and it wasnt going to end well,0,sadness
i think there are quality submissions out there but authors are conforming more to writing in genres they feel will get accepted by a publisher,1,joy
i feel like a whore and im ashamed of,0,sadness
i feel bedroom rockers and hardcore music buffs will like the smart traditional look and feel to these headphones,1,joy
i have this kind of life so my girlfriend would feel very lonely for sure,0,sadness
i have been in the advertising world for over years and left nyc years ago after working as a creative director at some of the best agencies in the world feeling discouraged demoralized and questioning everything that i thought i love in the world of creativity,0,sadness
i have every right to feel outraged that their legacy may be in danger,3,anger
i need to do after much prayer considering things like this but i still always feel a little reluctant to act but i do anyway,4,fear
i believe him when he says it was a mistake i feel hes being sincere but i want him to be sure as to what he wants from me,1,joy
i grabbed my shoes no socks too lazy and got on the car and the teacher greeted omg she is so nice i feel really bad,0,sadness
i feel like im supportive of my friends and their endeavors and i dont do that for the sole purpose of having it returned but i often find myself thinking why am i having to beg for support right now,2,love
i can t fit in in beirut where i have the nagging feeling that i m in a heartless place,3,anger
i must not be left to feel foolish lost unhappy and with distaste,0,sadness
i went back to it because i was feeling so intensely crappy,0,sadness
i love tv wall mounts and feel that they are a handsome advance that not only looks great but saves a ton of plot if you are attracted in receiving one don t just put down roots with the first one that you see like most population do,1,joy
i think i would have been feeling less grumpy if i hadnt been up and down throughout the night or my lungs deciding that even though i wasnt that unwell it felt as though something was sitting on my chest and flattened me,3,anger
i sometimes feel so vulnerable and so lost,4,fear
i feel amazed knowing that it had been even bigger,4,fear
i pay godaddy for the privellege of having a domain i feel im also supporting their efforts to get this bill that i vehemently oppose shoved through,2,love
i feel ugly i look ugly,0,sadness
im feeling funny a href http,4,fear
i feel weird sharing that but this is the source of some of my greatest insecurities,4,fear
ive not used elvive for years and i admit to feeling a bit naughty having strayed from an sls free formula,2,love
i feel empty and dim if i miss that,0,sadness
i don t feel you all the time and you re not always on my mind but i ve got you from time to time and i know the divine yes i know the divine it all began at mount sinai,1,joy
i always tell them to just wear what makes them look feel cute,1,joy
i feel have wronged me,3,anger
i watch this clip every time i feel a bit miserable and need a laugh,0,sadness
i am feeling emotionally and physically exhausted,0,sadness
i feel that i am neither of those two types i should be a sheep type of boyfriend that kind of person who is gentle likes to take care of people and of course hopes to be taken care of many times as well,2,love
i keep waiting for some grand stroke of wisdom and peace to overcome me but all i feel is irritable and bewildered,3,anger
i seriously feel uncomfortable,4,fear
i feel threatened i feel fear,4,fear
i enjoy exercising feeling and looking fantastic amd love having so much more energy,1,joy
i feel you see frantic and thus i am afraid,4,fear
i always found there is undiscovered peaceful under the deeper water that make myself feel calm at same time when i be afraid at first sight i explored it,1,joy
i feel like ive been defeated,0,sadness
i am feeling mega pathetic and clingy todayyy,0,sadness
i would like a lazy immersed in my boring feeling i like the friends have a pleasant talk together and boring,1,joy
i feel that my child will be very handsome or beautiful a perfect harmony between my husband and i,1,joy
i cant describe how im feeling without giving it away but in a way im feeling a bit heartbroken but definitely touched,0,sadness
i t want t know f t habitual t feel frightened wh n initiation r career,4,fear
i feel like ive gone out of my way to be particularly considerate about not having inconsequential complaints so i dont illicit those feelings in others that i so ungraciously had before as well,2,love
i couldn t see a future without the pain and i was feeling heartbroken i d gone from being a very happy and active mum doing lots of outdoor activities with my children,0,sadness
i feel about colors shades needing to match exactly so i am very thankful for all the time she put into making everything exactly to my liking,1,joy
i feel a little less burdened,0,sadness
i can run and it feels amazing,4,fear
i were any sort of poet i am convinced i would be sucked in to the romantic literary style and simply write for days about the turning of the leaves the feeling of the cool wind with the warm sun,1,joy
i brought my bomber in that way but i don t feel like getting our little convoy of haulers through that as well,1,joy
i feel offended that youre offended way but in the oh crap there i go offending people again way,3,anger
i loved the feeling of providing for my little girl feeling like i could do something worthwhile and so natural as breastfeeding,1,joy
ive been slowly working on my london zine but havent been feeling super inspired,1,joy
i wanted to root for someone to feel wronged and condemned on their behalf,3,anger
i started getting back on track health wise and i already feel relieved,1,joy
i remember amsterdam where the circumstances were difficult and i was feeling melancholy,0,sadness
hearing about developments of sience in the west a lot better than china,0,sadness
i feel like thats a pretty petty thing to complain about,3,anger
i write when im feeling in the mood to dont let the cute face and my shyness ever fool you im here,1,joy
i too still believe in feminism and i still believe in the saving power of rock music as bauer proclaims at the end of the article so why am i left feeling skeptical and unconvinced,4,fear
i cant help but feel suspicious of everything,4,fear
i feel even more beaten down without the encouragement and am afraid i might try to hide from the world in bed feeling like i ve already lost,0,sadness
i want to feel intelligent sexy cute funny,1,joy
i don t know how to feel any other way about losing someone who feels like a member of my family than heartbroken,0,sadness
im not sure if it has something to do with venus being so close but i have been feeling so depressed,0,sadness
i don t feel too troubled over work anymore getting used to the movement of the day,0,sadness
im inclined to believe that im simply too lazy to feel particularly greedy,3,anger
i only heard news that made me feel really delighted,1,joy
i feel greedy and selfish,3,anger
i could follow every twitch of thought and swell of feeling quiver through his tortured expression,3,anger
i feel like i am the most creative and talented person ever okay well maybe not but i do feel pretty good about myself,1,joy
i feel too smugly virtuous about re using old textiles to feel bad about a few extra seams in a thing,1,joy
one night,1,joy
i always feel reassured after my appts,1,joy
i feel so glad that were chosen in the same batch,1,joy
i am only confirming that i feel what acker felt or recognise at least that rich world she describes,1,joy
i feel remorseful when i act the drunken fool too,0,sadness
i think and how i feel and i m kind of proud that i have the guts to share this,1,joy
i ask that before you dump millions of dollars into your party which you have rightfully earned perhaps consider that as the leader of the free world you should be feeling the crunch as well,1,joy
i feel delighted when i make good food,1,joy
i am now feeling much more positive about her agility future because i could actually see it is there shes due her second measure some time over the next months and i would so love her to measure into small,1,joy
i have here is that whilst in one turn ill want people to make me feel better but on the other i dont want to have to think about it at all,1,joy
i was feeling benevolent and understanding because i said nothing,1,joy
i remember feeling hair and being confused my kids dont have hair at birth but not having the presence of mind to really process what i was feeling,4,fear
i was really upset when he went away though i can understand how he must feel and i wont be greedy and pester him about it,3,anger
i completely feel sympathetic for my children that suffer mentally because life is just too over stimulating,2,love
i feel the isolation and despair of the rejected,0,sadness
i feel dirty srcurl http draftbloger,0,sadness
i feel a divine calling to become an lsd chemist the pub shroomery message board link href smarty templates css www,1,joy
i was feeling aching earlier this morning but not much now,0,sadness
i am just kind of left feeling insecure and uneasy in my own skin,4,fear
i hate feeling that a day got away from me and nothing not one thing productive got done,1,joy
im feeling cranky im not going to lie,3,anger
im feeling paranoid already,4,fear
i did feel bad for her because she did feel like she was getting pressured to get her cherry popped,0,sadness
i always feel relaxed and happy there,1,joy
i would feel miserable but i believe this misery comes from me not placing my faith in the works of christ,0,sadness
i can see a dramatic improvement in my skills on the dubied already and feel that with practice i could produce lovely work in the future,2,love
im feeling quite positive at the moment,1,joy
i read them it is the only point of my day where i feel like im actually an intelligent human being,1,joy
i always get the feeling that im actually dampening my friends moods because theyre all so carefree and happy with their life while i dont show the same enthusiasm,1,joy
i feel so happy when i eat something that i know i started from seed and cared for along the way,1,joy
i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed,4,fear
i feel like ive had a pretty productive lazy weekend all things considered,1,joy
id be feeling paranoid about going bald,4,fear
i do feel offended and i think justly,3,anger
